,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Death
1739,"Tempe, AZ",US,34.0489,-111.094,2/3/20 21:00,1.0,0.0,0.0
1740,Macau,Macau,22.1987,113.5439,2/3/20 21:00,8.0,0.0,0.0
1741,Hong Kong,Hong Kong,22.3193,114.1694,2/3/20 21:00,15.0,0.0,0.0
1742,0,Singapore,1.3521,103.8198,2/3/20 21:00,18.0,0.0,0.0
1743,0,Vietnam,21.0278,105.8342,2/3/20 21:00,8.0,1.0,0.0
1744,0,France,46.2276,2.2137,2/3/20 21:00,6.0,0.0,0.0
1745,0,Nepal,28.3949,84.124,2/3/20 21:00,1.0,0.0,0.0
1746,0,Malaysia,4.2105,101.9758,2/3/20 21:00,8.0,0.0,0.0
1747,"Toronto, ON",Canada,43.6532,-79.3832,2/3/20 21:00,2.0,0.0,0.0
1748,British Columbia,Canada,49.2827,-123.121,2/3/20 21:00,1.0,0.0,0.0
1749,"Orange, CA",US,33.7879,-117.8531,2/3/20 21:00,1.0,0.0,0.0
1750,"Los Angeles, CA",US,34.0522,-118.2437,2/3/20 21:00,1.0,0.0,0.0
1751,New South Wales,Australia,-33.8688,151.2093,2/3/20 21:00,4.0,2.0,0.0
1752,Victoria,Australia,-37.8136,144.9631,2/3/20 21:00,4.0,0.0,0.0
1753,Queensland,Australia,-27.4698,153.0251,2/3/20 21:00,2.0,0.0,0.0
1754,0,Cambodia,12.5657,104.991,2/3/20 21:00,1.0,0.0,0.0
1755,0,Sri Lanka,7.8731,80.7718,2/3/20 21:00,1.0,0.0,0.0
1756,0,Germany,51.1657,10.4515,2/3/20 21:00,10.0,0.0,0.0
1757,0,Finland,61.9241,25.7482,2/3/20 21:00,1.0,0.0,0.0
1758,0,United Arab Emirates,23.4241,53.8478,2/3/20 21:00,5.0,0.0,0.0
1759,0,Philippines,12.8797,121.774,2/3/20 21:00,2.0,0.0,1.0
1760,0,India,20.5937,78.9629,2/3/20 21:00,2.0,0.0,0.0
1761,"London, ON",Canada,42.9849,-81.2453,2/3/20 21:00,1.0,0.0,0.0
1762,0,Italy,41.8719,12.5674,2/3/20 21:00,2.0,0.0,0.0
1763,0,UK,55.3781,-3.4360000000000004,2/3/20 21:00,2.0,0.0,0.0
1764,0,Russia,61.524,105.3188,2/3/20 21:00,2.0,0.0,0.0
1765,0,Sweden,60.1282,18.6435,2/3/20 21:00,1.0,0.0,0.0
1766,"Santa Clara, CA",US,37.3541,-121.9552,2/3/20 21:00,1.0,0.0,0.0
1767,0,Spain,40.4637,-3.7492,2/3/20 21:00,1.0,0.0,0.0
1768,South Australia,Australia,-34.9285,138.6007,2/3/20 21:00,2.0,0.0,0.0
1769,"Boston, MA",US,42.3601,-71.0589,2/3/20 21:00,1.0,0.0,0.0
1770,"San Benito, CA",US,36.5761,-120.9876,2/3/20 21:00,2.0,0.0,0.0
1771,0,Belgium,50.5039,4.4699,2/3/20 21:00,0.0,0.0,0.0
1772,"Madison, WI",US,43.0731,-89.4012,2/3/20 21:00,0.0,0.0,0.0
1773,Diamond Princess cruise ship,Others,35.4437,129.638,2/3/20 21:00,0.0,0.0,0.0
1774,"San Diego County, CA",US,32.7157,-117.1611,2/3/20 21:00,0.0,0.0,0.0
1775,"San Antonio, TX",US,29.4241,-98.4936,2/3/20 21:00,0.0,0.0,0.0
1776,Anhui,Mainland China,31.82571,117.2264,2/4/20 9:40,480.0,14.0,0.0
1777,Beijing,Mainland China,40.18238,116.4142,2/4/20 9:40,212.0,12.0,1.0
1778,Chongqing,Mainland China,30.05718,107.874,2/4/20 9:40,337.0,9.0,2.0
1779,Fujian,Mainland China,26.07783,117.9895,2/4/20 9:40,179.0,1.0,0.0
1780,Gansu,Mainland China,36.0611,103.8343,2/4/20 9:40,55.0,3.0,0.0
1781,Guangdong,Mainland China,23.33841,113.422,2/4/20 9:40,797.0,21.0,0.0
1782,Guangxi,Mainland China,23.82908,108.7881,2/4/20 9:40,139.0,7.0,0.0
1783,Guizhou,Mainland China,26.81536,106.8748,2/4/20 9:40,56.0,2.0,0.0
1784,Hainan,Mainland China,19.19673,109.7455,2/4/20 9:40,79.0,4.0,1.0
1785,Hebei,Mainland China,38.0428,114.5149,2/4/20 9:40,126.0,3.0,1.0
1786,Heilongjiang,Mainland China,47.862,127.7622,2/4/20 9:40,155.0,2.0,2.0
1787,Henan,Mainland China,33.882020000000004,113.614,2/4/20 9:40,675.0,20.0,2.0
1788,Hubei,Mainland China,30.97564,112.2707,2/4/20 9:40,13522.0,396.0,414.0
1789,Hunan,Mainland China,27.61041,111.7088,2/4/20 9:40,593.0,22.0,0.0
1790,Inner Mongolia,Mainland China,44.09448,113.9456,2/4/20 9:40,34.0,1.0,0.0
1791,Jiangsu,Mainland China,32.97027,119.464,2/4/20 9:40,308.0,8.0,0.0
1792,Jiangxi,Mainland China,27.61401,115.7221,2/4/20 9:40,476.0,19.0,0.0
1793,Jilin,Mainland China,43.66657,126.1917,2/4/20 9:40,42.0,1.0,0.0
1794,Liaoning,Mainland China,41.292840000000005,122.6086,2/4/20 9:40,74.0,1.0,0.0
1795,Ningxia,Mainland China,37.26923,106.1655,2/4/20 9:40,34.0,1.0,0.0
1796,Qinghai,Mainland China,35.65945,96.02564,2/4/20 9:40,15.0,0.0,0.0
1797,Shaanxi,Mainland China,35.19165,108.8701,2/4/20 9:40,142.0,2.0,0.0
1798,Shandong,Mainland China,36.34377,118.1529,2/4/20 9:40,270.0,7.0,0.0
1799,Shanghai,Mainland China,31.20327,121.4554,2/4/20 9:40,208.0,10.0,1.0
1800,Shanxi,Mainland China,37.57769,112.2922,2/4/20 9:40,74.0,2.0,0.0
1801,Sichuan,Mainland China,30.617140000000003,102.7103,2/4/20 9:40,282.0,14.0,1.0
1802,Tianjin,Mainland China,39.29362,117.333,2/4/20 9:40,60.0,1.0,0.0
1803,Tibet,Mainland China,30.1534,88.7879,2/4/20 9:40,1.0,0.0,0.0
1804,Xinjiang,Mainland China,41.11981,85.17822,2/4/20 9:40,29.0,0.0,0.0
1805,Yunnan,Mainland China,24.97411,101.4868,2/4/20 9:40,117.0,5.0,0.0
1806,Zhejiang,Mainland China,29.18251,120.0985,2/4/20 9:40,829.0,48.0,0.0
1807,0,Thailand,13.7563,100.5018,2/4/20 9:40,19.0,5.0,0.0
1808,0,Japan,35.6762,139.6503,2/4/20 9:40,20.0,1.0,0.0
1809,0,South Korea,37.5665,126.978,2/4/20 9:40,15.0,0.0,0.0
1810,Taiwan,Taiwan,23.6978,120.9605,2/4/20 9:40,10.0,0.0,0.0
1811,"Seattle, WA",US,47.7511,-120.74,2/4/20 9:40,1.0,0.0,0.0
1812,"Chicago, IL",US,40.6331,-89.3985,2/4/20 9:40,2.0,0.0,0.0
1813,"Tempe, AZ",US,34.0489,-111.094,2/4/20 9:40,1.0,0.0,0.0
1814,Macau,Macau,22.1987,113.5439,2/4/20 9:40,8.0,0.0,0.0
1815,Hong Kong,Hong Kong,22.3193,114.1694,2/4/20 9:40,15.0,0.0,0.0
1816,0,Singapore,1.3521,103.8198,2/4/20 9:40,18.0,0.0,0.0
1817,0,Vietnam,21.0278,105.8342,2/4/20 9:40,8.0,1.0,0.0
1818,0,France,46.2276,2.2137,2/4/20 9:40,6.0,0.0,0.0
1819,0,Nepal,28.3949,84.124,2/4/20 9:40,1.0,0.0,0.0
1820,0,Malaysia,4.2105,101.9758,2/4/20 9:40,8.0,0.0,0.0
1821,"Toronto, ON",Canada,43.6532,-79.3832,2/4/20 9:40,2.0,0.0,0.0
1822,British Columbia,Canada,49.2827,-123.121,2/4/20 9:40,1.0,0.0,0.0
1823,"Orange, CA",US,33.7879,-117.8531,2/4/20 9:40,1.0,0.0,0.0
1824,"Los Angeles, CA",US,34.0522,-118.2437,2/4/20 9:40,1.0,0.0,0.0
1825,New South Wales,Australia,-33.8688,151.2093,2/4/20 9:40,4.0,2.0,0.0
1826,Victoria,Australia,-37.8136,144.9631,2/4/20 9:40,4.0,0.0,0.0
1827,Queensland,Australia,-27.4698,153.0251,2/4/20 9:40,2.0,0.0,0.0
1828,0,Cambodia,12.5657,104.991,2/4/20 9:40,1.0,0.0,0.0
1829,0,Sri Lanka,7.8731,80.7718,2/4/20 9:40,1.0,0.0,0.0
1830,0,Germany,51.1657,10.4515,2/4/20 9:40,12.0,0.0,0.0
1831,0,Finland,61.9241,25.7482,2/4/20 9:40,1.0,0.0,0.0
1832,0,United Arab Emirates,23.4241,53.8478,2/4/20 9:40,5.0,0.0,0.0
1833,0,Philippines,12.8797,121.774,2/4/20 9:40,2.0,0.0,1.0
1834,0,India,20.5937,78.9629,2/4/20 9:40,3.0,0.0,0.0
1835,"London, ON",Canada,42.9849,-81.2453,2/4/20 9:40,1.0,0.0,0.0
1836,0,Italy,41.8719,12.5674,2/4/20 9:40,2.0,0.0,0.0
1837,0,UK,55.3781,-3.4360000000000004,2/4/20 9:40,2.0,0.0,0.0
1838,0,Russia,61.524,105.3188,2/4/20 9:40,2.0,0.0,0.0
1839,0,Sweden,60.1282,18.6435,2/4/20 9:40,1.0,0.0,0.0
1840,"Santa Clara, CA",US,37.3541,-121.9552,2/4/20 9:40,2.0,0.0,0.0
1841,0,Spain,40.4637,-3.7492,2/4/20 9:40,1.0,0.0,0.0
1842,South Australia,Australia,-34.9285,138.6007,2/4/20 9:40,2.0,0.0,0.0
1843,"Boston, MA",US,42.3601,-71.0589,2/4/20 9:40,1.0,0.0,0.0
1844,"San Benito, CA",US,36.5761,-120.9876,2/4/20 9:40,2.0,0.0,0.0
1845,0,Belgium,50.5039,4.4699,2/4/20 9:40,1.0,0.0,0.0
1846,"Madison, WI",US,43.0731,-89.4012,2/4/20 9:40,0.0,0.0,0.0
1847,Diamond Princess cruise ship,Others,35.4437,129.638,2/4/20 9:40,0.0,0.0,0.0
1848,"San Diego County, CA",US,32.7157,-117.1611,2/4/20 9:40,0.0,0.0,0.0
1849,"San Antonio, TX",US,29.4241,-98.4936,2/4/20 9:40,0.0,0.0,0.0
1850,Anhui,Mainland China,31.82571,117.2264,2/4/20 22:00,530.0,20.0,0.0
1851,Beijing,Mainland China,40.18238,116.4142,2/4/20 22:00,228.0,23.0,1.0
1852,Chongqing,Mainland China,30.05718,107.874,2/4/20 22:00,366.0,14.0,2.0
1853,Fujian,Mainland China,26.07783,117.9895,2/4/20 22:00,194.0,3.0,0.0
1854,Gansu,Mainland China,36.0611,103.8343,2/4/20 22:00,57.0,4.0,0.0
1855,Guangdong,Mainland China,23.33841,113.422,2/4/20 22:00,870.0,32.0,0.0
1856,Guangxi,Mainland China,23.82908,108.7881,2/4/20 22:00,150.0,10.0,0.0
1857,Guizhou,Mainland China,26.81536,106.8748,2/4/20 22:00,64.0,5.0,0.0
1858,Hainan,Mainland China,19.19673,109.7455,2/4/20 22:00,91.0,4.0,1.0
1859,Hebei,Mainland China,38.0428,114.5149,2/4/20 22:00,135.0,4.0,1.0
1860,Heilongjiang,Mainland China,47.862,127.7622,2/4/20 22:00,190.0,4.0,2.0
1861,Henan,Mainland China,33.882020000000004,113.614,2/4/20 22:00,764.0,41.0,2.0
1862,Hubei,Mainland China,30.97564,112.2707,2/4/20 22:00,16678.0,522.0,479.0
1863,Hunan,Mainland China,27.61041,111.7088,2/4/20 22:00,661.0,35.0,0.0
1864,Inner Mongolia,Mainland China,44.09448,113.9456,2/4/20 22:00,42.0,1.0,0.0
1865,Jiangsu,Mainland China,32.97027,119.464,2/4/20 22:00,341.0,13.0,0.0
1866,Jiangxi,Mainland China,27.61401,115.7221,2/4/20 22:00,548.0,27.0,0.0
1867,Jilin,Mainland China,43.66657,126.1917,2/4/20 22:00,54.0,1.0,0.0
1868,Liaoning,Mainland China,41.292840000000005,122.6086,2/4/20 22:00,81.0,2.0,0.0
1869,Ningxia,Mainland China,37.26923,106.1655,2/4/20 22:00,34.0,1.0,0.0
1870,Qinghai,Mainland China,35.65945,96.02564,2/4/20 22:00,17.0,0.0,0.0
1871,Shaanxi,Mainland China,35.19165,108.8701,2/4/20 22:00,165.0,2.0,0.0
1872,Shandong,Mainland China,36.34377,118.1529,2/4/20 22:00,298.0,13.0,0.0
1873,Shanghai,Mainland China,31.20327,121.4554,2/4/20 22:00,233.0,12.0,1.0
1874,Shanxi,Mainland China,37.57769,112.2922,2/4/20 22:00,81.0,4.0,0.0
1875,Sichuan,Mainland China,30.617140000000003,102.7103,2/4/20 22:00,301.0,23.0,1.0
1876,Tianjin,Mainland China,39.29362,117.333,2/4/20 22:00,67.0,2.0,0.0
1877,Tibet,Mainland China,30.1534,88.7879,2/4/20 22:00,1.0,0.0,0.0
1878,Xinjiang,Mainland China,41.11981,85.17822,2/4/20 22:00,32.0,0.0,0.0
1879,Yunnan,Mainland China,24.97411,101.4868,2/4/20 22:00,122.0,5.0,0.0
1880,Zhejiang,Mainland China,29.18251,120.0985,2/4/20 22:00,895.0,63.0,0.0
1881,0,Thailand,13.7563,100.5018,2/4/20 22:00,25.0,5.0,0.0
1882,0,Japan,35.6762,139.6503,2/4/20 22:00,22.0,1.0,0.0
1883,0,South Korea,37.5665,126.978,2/4/20 22:00,16.0,0.0,0.0
1884,Taiwan,Taiwan,23.6978,120.9605,2/4/20 22:00,11.0,0.0,0.0
1885,"Seattle, WA",US,47.7511,-120.74,2/4/20 22:00,1.0,0.0,0.0
1886,"Chicago, IL",US,40.6331,-89.3985,2/4/20 22:00,2.0,0.0,0.0
1887,"Tempe, AZ",US,34.0489,-111.094,2/4/20 22:00,1.0,0.0,0.0
1888,Macau,Macau,22.1987,113.5439,2/4/20 22:00,10.0,0.0,0.0
1889,Hong Kong,Hong Kong,22.3193,114.1694,2/4/20 22:00,18.0,0.0,1.0
1890,0,Singapore,1.3521,103.8198,2/4/20 22:00,24.0,0.0,0.0
1891,0,Vietnam,21.0278,105.8342,2/4/20 22:00,8.0,1.0,0.0
1892,0,France,46.2276,2.2137,2/4/20 22:00,6.0,0.0,0.0
1893,0,Nepal,28.3949,84.124,2/4/20 22:00,1.0,0.0,0.0
1894,0,Malaysia,4.2105,101.9758,2/4/20 22:00,10.0,0.0,0.0
1895,"Toronto, ON",Canada,43.6532,-79.3832,2/4/20 22:00,2.0,0.0,0.0
1896,British Columbia,Canada,49.2827,-123.121,2/4/20 22:00,1.0,0.0,0.0
1897,"Orange, CA",US,33.7879,-117.8531,2/4/20 22:00,1.0,0.0,0.0
1898,"Los Angeles, CA",US,34.0522,-118.2437,2/4/20 22:00,1.0,0.0,0.0
1899,New South Wales,Australia,-33.8688,151.2093,2/4/20 22:00,4.0,2.0,0.0
1900,Victoria,Australia,-37.8136,144.9631,2/4/20 22:00,4.0,0.0,0.0
1901,Queensland,Australia,-27.4698,153.0251,2/4/20 22:00,3.0,0.0,0.0
1902,0,Cambodia,12.5657,104.991,2/4/20 22:00,1.0,0.0,0.0
1903,0,Sri Lanka,7.8731,80.7718,2/4/20 22:00,1.0,0.0,0.0
1904,0,Germany,51.1657,10.4515,2/4/20 22:00,12.0,0.0,0.0
1905,0,Finland,61.9241,25.7482,2/4/20 22:00,1.0,0.0,0.0
1906,0,United Arab Emirates,23.4241,53.8478,2/4/20 22:00,5.0,0.0,0.0
1907,0,Philippines,12.8797,121.774,2/4/20 22:00,2.0,0.0,1.0
1908,0,India,20.5937,78.9629,2/4/20 22:00,3.0,0.0,0.0
1909,"London, ON",Canada,42.9849,-81.2453,2/4/20 22:00,1.0,0.0,0.0
1910,0,Italy,41.8719,12.5674,2/4/20 22:00,2.0,0.0,0.0
1911,0,UK,55.3781,-3.4360000000000004,2/4/20 22:00,2.0,0.0,0.0
1912,0,Russia,61.524,105.3188,2/4/20 22:00,2.0,0.0,0.0
1913,0,Sweden,60.1282,18.6435,2/4/20 22:00,1.0,0.0,0.0
1914,"Santa Clara, CA",US,37.3541,-121.9552,2/4/20 22:00,2.0,0.0,0.0
1915,0,Spain,40.4637,-3.7492,2/4/20 22:00,1.0,0.0,0.0
1916,South Australia,Australia,-34.9285,138.6007,2/4/20 22:00,2.0,0.0,0.0
1917,"Boston, MA",US,42.3601,-71.0589,2/4/20 22:00,1.0,0.0,0.0
1918,"San Benito, CA",US,36.5761,-120.9876,2/4/20 22:00,2.0,0.0,0.0
1919,0,Belgium,50.5039,4.4699,2/4/20 22:00,1.0,0.0,0.0
1920,"Madison, WI",US,43.0731,-89.4012,2/4/20 22:00,0.0,0.0,0.0
1921,Diamond Princess cruise ship,Others,35.4437,129.638,2/4/20 22:00,0.0,0.0,0.0
1922,"San Diego County, CA",US,32.7157,-117.1611,2/4/20 22:00,0.0,0.0,0.0
1923,"San Antonio, TX",US,29.4241,-98.4936,2/4/20 22:00,0.0,0.0,0.0
1924,Anhui,Mainland China,31.82571,117.2264,2/5/20 9:00,530.0,23.0,0.0
1925,Beijing,Mainland China,40.18238,116.4142,2/5/20 9:00,253.0,24.0,1.0
1926,Chongqing,Mainland China,30.05718,107.874,2/5/20 9:00,376.0,15.0,2.0
1927,Fujian,Mainland China,26.07783,117.9895,2/5/20 9:00,205.0,11.0,0.0
1928,Gansu,Mainland China,36.0611,103.8343,2/5/20 9:00,57.0,4.0,0.0
1929,Guangdong,Mainland China,23.33841,113.422,2/5/20 9:00,895.0,49.0,0.0
1930,Guangxi,Mainland China,23.82908,108.7881,2/5/20 9:00,150.0,13.0,0.0
1931,Guizhou,Mainland China,26.81536,106.8748,2/5/20 9:00,64.0,9.0,1.0
1932,Hainan,Mainland China,19.19673,109.7455,2/5/20 9:00,91.0,5.0,1.0
1933,Hebei,Mainland China,38.0428,114.5149,2/5/20 9:00,135.0,6.0,1.0
1934,Heilongjiang,Mainland China,47.862,127.7622,2/5/20 9:00,190.0,7.0,2.0
1935,Henan,Mainland China,33.882020000000004,113.614,2/5/20 9:00,764.0,47.0,2.0
1936,Hubei,Mainland China,30.97564,112.2707,2/5/20 9:00,16678.0,537.0,479.0
1937,Hunan,Mainland China,27.61041,111.7088,2/5/20 9:00,661.0,53.0,0.0
1938,Inner Mongolia,Mainland China,44.09448,113.9456,2/5/20 9:00,42.0,3.0,0.0
1939,Jiangsu,Mainland China,32.97027,119.464,2/5/20 9:00,341.0,23.0,0.0
1940,Jiangxi,Mainland China,27.61401,115.7221,2/5/20 9:00,548.0,27.0,0.0
1941,Jilin,Mainland China,43.66657,126.1917,2/5/20 9:00,54.0,2.0,0.0
1942,Liaoning,Mainland China,41.292840000000005,122.6086,2/5/20 9:00,88.0,4.0,0.0
1943,Ningxia,Mainland China,37.26923,106.1655,2/5/20 9:00,34.0,1.0,0.0
1944,Qinghai,Mainland China,35.65945,96.02564,2/5/20 9:00,17.0,3.0,0.0
1945,Shaanxi,Mainland China,35.19165,108.8701,2/5/20 9:00,165.0,6.0,0.0
1946,Shandong,Mainland China,36.34377,118.1529,2/5/20 9:00,307.0,15.0,0.0
1947,Shanghai,Mainland China,31.20327,121.4554,2/5/20 9:00,243.0,15.0,1.0
1948,Shanxi,Mainland China,37.57769,112.2922,2/5/20 9:00,81.0,4.0,0.0
1949,Sichuan,Mainland China,30.617140000000003,102.7103,2/5/20 9:00,301.0,24.0,1.0
1950,Tianjin,Mainland China,39.29362,117.333,2/5/20 9:00,69.0,2.0,1.0
1951,Tibet,Mainland China,30.1534,88.7879,2/5/20 9:00,1.0,0.0,0.0
1952,Xinjiang,Mainland China,41.11981,85.17822,2/5/20 9:00,32.0,0.0,0.0
1953,Yunnan,Mainland China,24.97411,101.4868,2/5/20 9:00,124.0,5.0,0.0
1954,Zhejiang,Mainland China,29.18251,120.0985,2/5/20 9:00,895.0,78.0,0.0
1955,0,Thailand,13.7563,100.5018,2/5/20 9:00,25.0,5.0,0.0
1956,0,Japan,35.6762,139.6503,2/5/20 9:00,22.0,1.0,0.0
1957,0,South Korea,37.5665,126.978,2/5/20 9:00,16.0,0.0,0.0
1958,Taiwan,Taiwan,23.6978,120.9605,2/5/20 9:00,11.0,0.0,0.0
1959,"Seattle, WA",US,47.7511,-120.74,2/5/20 9:00,1.0,0.0,0.0
1960,"Chicago, IL",US,40.6331,-89.3985,2/5/20 9:00,2.0,0.0,0.0
1961,"Tempe, AZ",US,34.0489,-111.094,2/5/20 9:00,1.0,0.0,0.0
1962,Macau,Macau,22.1987,113.5439,2/5/20 9:00,10.0,0.0,0.0
1963,Hong Kong,Hong Kong,22.3193,114.1694,2/5/20 9:00,21.0,0.0,1.0
1964,0,Singapore,1.3521,103.8198,2/5/20 9:00,24.0,0.0,0.0
1965,0,Vietnam,21.0278,105.8342,2/5/20 9:00,8.0,1.0,0.0
1966,0,France,46.2276,2.2137,2/5/20 9:00,6.0,0.0,0.0
1967,0,Nepal,28.3949,84.124,2/5/20 9:00,1.0,0.0,0.0
1968,0,Malaysia,4.2105,101.9758,2/5/20 9:00,10.0,0.0,0.0
1969,"Toronto, ON",Canada,43.6532,-79.3832,2/5/20 9:00,2.0,0.0,0.0
1970,British Columbia,Canada,49.2827,-123.121,2/5/20 9:00,1.0,0.0,0.0
1971,"Orange, CA",US,33.7879,-117.8531,2/5/20 9:00,1.0,0.0,0.0
1972,"Los Angeles, CA",US,34.0522,-118.2437,2/5/20 9:00,1.0,0.0,0.0
1973,New South Wales,Australia,-33.8688,151.2093,2/5/20 9:00,4.0,2.0,0.0
1974,Victoria,Australia,-37.8136,144.9631,2/5/20 9:00,4.0,0.0,0.0
1975,Queensland,Australia,-27.4698,153.0251,2/5/20 9:00,3.0,0.0,0.0
1976,0,Cambodia,12.5657,104.991,2/5/20 9:00,1.0,0.0,0.0
1977,0,Sri Lanka,7.8731,80.7718,2/5/20 9:00,1.0,0.0,0.0
1978,0,Germany,51.1657,10.4515,2/5/20 9:00,12.0,0.0,0.0
1979,0,Finland,61.9241,25.7482,2/5/20 9:00,1.0,0.0,0.0
1980,0,United Arab Emirates,23.4241,53.8478,2/5/20 9:00,5.0,0.0,0.0
1981,0,Philippines,12.8797,121.774,2/5/20 9:00,2.0,0.0,1.0
1982,0,India,20.5937,78.9629,2/5/20 9:00,3.0,0.0,0.0
1983,"London, ON",Canada,42.9849,-81.2453,2/5/20 9:00,1.0,0.0,0.0
1984,0,Italy,41.8719,12.5674,2/5/20 9:00,2.0,0.0,0.0
1985,0,UK,55.3781,-3.4360000000000004,2/5/20 9:00,2.0,0.0,0.0
1986,0,Russia,61.524,105.3188,2/5/20 9:00,2.0,0.0,0.0
1987,0,Sweden,60.1282,18.6435,2/5/20 9:00,1.0,0.0,0.0
1988,"Santa Clara, CA",US,37.3541,-121.9552,2/5/20 9:00,2.0,0.0,0.0
1989,0,Spain,40.4637,-3.7492,2/5/20 9:00,1.0,0.0,0.0
1990,South Australia,Australia,-34.9285,138.6007,2/5/20 9:00,2.0,0.0,0.0
1991,"Boston, MA",US,42.3601,-71.0589,2/5/20 9:00,1.0,0.0,0.0
1992,"San Benito, CA",US,36.5761,-120.9876,2/5/20 9:00,2.0,0.0,0.0
1993,0,Belgium,50.5039,4.4699,2/5/20 9:00,1.0,0.0,0.0
1994,"Madison, WI",US,43.0731,-89.4012,2/5/20 9:00,0.0,0.0,0.0
1995,Diamond Princess cruise ship,Others,35.4437,129.638,2/5/20 9:00,0.0,0.0,0.0
1996,"San Diego County, CA",US,32.7157,-117.1611,2/5/20 9:00,0.0,0.0,0.0
1997,"San Antonio, TX",US,29.4241,-98.4936,2/5/20 9:00,0.0,0.0,0.0
1998,Anhui,Mainland China,31.82571,117.2264,2/5/20 23:00,591.0,23.0,0.0
1999,Beijing,Mainland China,40.18238,116.4142,2/5/20 23:00,274.0,31.0,1.0
2000,Chongqing,Mainland China,30.05718,107.874,2/5/20 23:00,389.0,15.0,2.0
2001,Fujian,Mainland China,26.07783,117.9895,2/5/20 23:00,215.0,11.0,0.0
2002,Gansu,Mainland China,36.0611,103.8343,2/5/20 23:00,62.0,6.0,0.0
2003,Guangdong,Mainland China,23.33841,113.422,2/5/20 23:00,944.0,49.0,0.0
2004,Guangxi,Mainland China,23.82908,108.7881,2/5/20 23:00,168.0,14.0,0.0
2005,Guizhou,Mainland China,26.81536,106.8748,2/5/20 23:00,69.0,6.0,1.0
2006,Hainan,Mainland China,19.19673,109.7455,2/5/20 23:00,100.0,5.0,1.0
2007,Hebei,Mainland China,38.0428,114.5149,2/5/20 23:00,157.0,7.0,1.0
2008,Heilongjiang,Mainland China,47.862,127.7622,2/5/20 23:00,227.0,7.0,3.0
2009,Henan,Mainland China,33.882020000000004,113.614,2/5/20 23:00,851.0,54.0,2.0
2010,Hubei,Mainland China,30.97564,112.2707,2/5/20 23:00,19665.0,651.0,549.0
2011,Hunan,Mainland China,27.61041,111.7088,2/5/20 23:00,711.0,56.0,0.0
2012,Inner Mongolia,Mainland China,44.09448,113.9456,2/5/20 23:00,46.0,4.0,0.0
2013,Jiangsu,Mainland China,32.97027,119.464,2/5/20 23:00,373.0,29.0,0.0
2014,Jiangxi,Mainland China,27.61401,115.7221,2/5/20 23:00,600.0,37.0,0.0
2015,Jilin,Mainland China,43.66657,126.1917,2/5/20 23:00,59.0,2.0,0.0
2016,Liaoning,Mainland China,41.292840000000005,122.6086,2/5/20 23:00,89.0,4.0,0.0
2017,Ningxia,Mainland China,37.26923,106.1655,2/5/20 23:00,40.0,1.0,0.0
2018,Qinghai,Mainland China,35.65945,96.02564,2/5/20 23:00,18.0,3.0,0.0
2019,Shaanxi,Mainland China,35.19165,108.8701,2/5/20 23:00,173.0,7.0,0.0
2020,Shandong,Mainland China,36.34377,118.1529,2/5/20 23:00,343.0,21.0,0.0
2021,Shanghai,Mainland China,31.20327,121.4554,2/5/20 23:00,254.0,25.0,1.0
2022,Shanxi,Mainland China,37.57769,112.2922,2/5/20 23:00,90.0,6.0,0.0
2023,Sichuan,Mainland China,30.617140000000003,102.7103,2/5/20 23:00,321.0,27.0,1.0
2024,Tianjin,Mainland China,39.29362,117.333,2/5/20 23:00,69.0,2.0,1.0
2025,Tibet,Mainland China,30.1534,88.7879,2/5/20 23:00,1.0,0.0,0.0
2026,Xinjiang,Mainland China,41.11981,85.17822,2/5/20 23:00,36.0,0.0,0.0
2027,Yunnan,Mainland China,24.97411,101.4868,2/5/20 23:00,128.0,5.0,0.0
2028,Zhejiang,Mainland China,29.18251,120.0985,2/5/20 23:00,954.0,81.0,0.0
2029,0,Thailand,13.7563,100.5018,2/5/20 23:00,25.0,5.0,0.0
2030,0,Japan,35.6762,139.6503,2/5/20 23:00,45.0,1.0,0.0
2031,0,South Korea,37.5665,126.978,2/5/20 23:00,23.0,0.0,0.0
2032,Taiwan,Taiwan,23.6978,120.9605,2/5/20 23:00,11.0,0.0,0.0
2033,"Seattle, WA",US,47.7511,-120.74,2/5/20 23:00,1.0,0.0,0.0
2034,"Chicago, IL",US,40.6331,-89.3985,2/5/20 23:00,2.0,0.0,0.0
2035,"Tempe, AZ",US,34.0489,-111.094,2/5/20 23:00,1.0,0.0,0.0
2036,Macau,Macau,22.1987,113.5439,2/5/20 23:00,10.0,0.0,0.0
2037,Hong Kong,Hong Kong,22.3193,114.1694,2/5/20 23:00,21.0,0.0,1.0
2038,0,Singapore,1.3521,103.8198,2/5/20 23:00,28.0,0.0,0.0
2039,0,Vietnam,21.0278,105.8342,2/5/20 23:00,10.0,1.0,0.0
2040,0,France,46.2276,2.2137,2/5/20 23:00,6.0,0.0,0.0
2041,0,Nepal,28.3949,84.124,2/5/20 23:00,1.0,0.0,0.0
2042,0,Malaysia,4.2105,101.9758,2/5/20 23:00,12.0,0.0,0.0
2043,"Toronto, ON",Canada,43.6532,-79.3832,2/5/20 23:00,2.0,0.0,0.0
2044,British Columbia,Canada,49.2827,-123.121,2/5/20 23:00,2.0,0.0,0.0
2045,"Orange, CA",US,33.7879,-117.8531,2/5/20 23:00,1.0,0.0,0.0
